"Sampling_Event_ID","Capture_Year","Capture_Date","Round","Site","Patch","Post_ID","Adaptive_Mgmt","Years_Since_Burn","Herbicide_Trt","Height","Bowl_Color","Bowl_Size_oz","Bowl_Status","Family","Bee_Species","Number"
59,2018,6.06,"R1","STE","STE-S","STE-S-P6","GB","1","SnS","Low","Blue",3.25,"Retrieved","Halictidae","Agapostemon.virescens",1
59,2018,6.06,"R1","STE","STE-S","STE-S-P6","GB","1","SnS","Low","Blue",3.25,"Retrieved","Halictidae","Augochlorella.aurata",6
59,2018,6.06,"R1","STE","STE-S","STE-S-P6","GB","1","SnS","Low","Blue",3.25,"Retrieved","Halictidae","Halictus.ligatus",2
59,2018,6.06,"R1","STE","STE-S","STE-S-P6","GB","1","SnS","Low","Blue",3.25,"Retrieved","Halictidae","Lasioglossum.sp",3
59,2018,6.06,"R1","STE","STE-S","STE-S-P6","GB","1","SnS","Low","Blue",3.25,"Retrieved","Megachilidae","Megachile.montivaga",1
60,2018,6.18,"R2","PYN","PYN-W","PYN-W-P2","PBG","1","x","High","Blue",5,"Retrieved","Halictidae","Agapostemon.virescens",3
60,2018,6.18,"R2","PYN","PYN-W","PYN-W-P2","PBG","1","x","High","Blue",5,"Retrieved","Halictidae","Augochlorella.aurata",1
60,2018,6.18,"R2","PYN","PYN-W","PYN-W-P2","PBG","1","x","Low","Blue",5,"Retrieved","Halictidae","Lasioglossum.sp",1
60,2018,6.18,"R2","PYN","PYN-W","PYN-W-P5","PBG","1","x","High","Blue",5,"Retrieved","Halictidae","Agapostemon.virescens",2
60,2018,6.18,"R2","PYN","PYN-W","PYN-W-P5","PBG","1","x","Low","Blue",5,"Retrieved","Megachilidae","Hoplitis.producta",1
61,2018,6.18,"R2","PYN","PYN-N","PYN-N-P1","PBG","2","x","Low","White",5,"Retrieved","Megachilidae","Hoplitis.producta",1
61,2018,6.18,"R2","PYN","PYN-N","PYN-N-P2","PBG","2","x","High","Blue",5,"Retrieved","Halictidae","Agapostemon.virescens",1
61,2018,6.18,"R2","PYN","PYN-N","PYN-N-P2","PBG","2","x","High","Blue",5,"Retrieved","Halictidae","Halictus.ligatus",1
61,2018,6.18,"R2","PYN","PYN-N","PYN-N-P2","PBG","2","x","High","Blue",5,"Retrieved","Halictidae","Lasioglossum.sp",2
61,2018,6.18,"R2","PYN","PYN-N","PYN-N-P3","PBG","2","x","High","Blue",5,"Retrieved","Apidae","Ceratina.dupla",1
61,2018,6.18,"R2","PYN","PYN-N","PYN-N-P3","PBG","2","x","Low","Blue",5,"Retrieved","Megachilidae","Megachile.brevis",1
61,2018,6.18,"R2","PYN","PYN-N","PYN-N-P6","PBG","2","x","Low","Yellow",5,"Retrieved","Megachilidae","Hoplitis.producta",1
62,2018,6.18,"R2","PYN","PYN-S","PYN-S-P1","PBG","0","x","High","Blue",5,"Retrieved","Apidae","Bombus.pensylvanicus",1
62,2018,6.18,"R2","PYN","PYN-S","PYN-S-P1","PBG","0","x","High","Blue",5,"Retrieved","Halictidae","Halictus.ligatus",1
62,2018,6.18,"R2","PYN","PYN-S","PYN-S-P1","PBG","0","x","High","Blue",5,"Retrieved","Halictidae","Lasioglossum.sp",1
62,2018,6.18,"R2","PYN","PYN-S","PYN-S-P1","PBG","0","x","Low","Blue",5,"Retrieved","Halictidae","Agapostemon.virescens",2
62,2018,6.18,"R2","PYN","PYN-S","PYN-S-P3","PBG","0","x","High","Yellow",5,"Retrieved","Halictidae","Agapostemon.virescens",1
62,2018,6.18,"R2","PYN","PYN-S","PYN-S-P3","PBG","0","x","Low","Yellow",5,"Retrieved","Halictidae","Augochlorella.aurata",1
62,2018,6.18,"R2","PYN","PYN-S","PYN-S-P3","PBG","0","x","Low","Yellow",5,"Retrieved","Halictidae","Lasioglossum.sp",1
62,2018,6.18,"R2","PYN","PYN-S","PYN-S-P4","PBG","0","x","High","White",5,"Retrieved","Halictidae","Agapostemon.virescens",1
62,2018,6.18,"R2","PYN","PYN-S","PYN-S-P4","PBG","0","x","High","White",5,"Retrieved","Halictidae","Lasioglossum.sp",1
62,2018,6.18,"R2","PYN","PYN-S","PYN-S-P5","PBG","0","x","High","Yellow",5,"Retrieved","Halictidae","Agapostemon.texanus",1
62,2018,6.18,"R2","PYN","PYN-S","PYN-S-P5","PBG","0","x","High","Yellow",5,"Retrieved","Halictidae","Halictus.ligatus",1
62,2018,6.18,"R2","PYN","PYN-S","PYN-S-P5","PBG","0","x","Low","Yellow",5,"Retrieved","Halictidae","Lasioglossum.sp",2
62,2018,6.18,"R2","PYN","PYN-S","PYN-S-P6","PBG","0","x","High","Blue",5,"Retrieved","Apidae","Melissodes.boltoniae",1
62,2018,6.18,"R2","PYN","PYN-S","PYN-S-P6","PBG","0","x","High","Blue",5,"Retrieved","Halictidae","Agapostemon.virescens",2
62,2018,6.18,"R2","PYN","PYN-S","PYN-S-P6","PBG","0","x","High","Blue",5,"Retrieved","Halictidae","Augochlorella.aurata",1
62,2018,6.18,"R2","PYN","PYN-S","PYN-S-P6","PBG","0","x","High","Blue",5,"Retrieved","Halictidae","Halictus.ligatus",2
62,2018,6.18,"R2","PYN","PYN-S","PYN-S-P6","PBG","0","x","High","Blue",5,"Retrieved","Halictidae","Lasioglossum.sp",1
62,2018,6.18,"R2","PYN","PYN-S","PYN-S-P6","PBG","0","x","High","Blue",5,"Retrieved","Megachilidae","Hoplitis.truncata",1
62,2018,6.18,"R2","PYN","PYN-S","PYN-S-P6","PBG","0","x","Low","Blue",5,"Retrieved","Halictidae","Agapostemon.virescens",1
62,2018,6.18,"R2","PYN","PYN-S","PYN-S-P6","PBG","0","x","Low","Blue",5,"Retrieved","Halictidae","Lasioglossum.sp",1
63,2018,6.18,"R2","RIS","RIS-S","RIS-S-P1","PBG","2","x","High","Blue",5,"Retrieved","Halictidae","Agapostemon.virescens",2
63,2018,6.18,"R2","RIS","RIS-S","RIS-S-P1","PBG","2","x","High","Blue",5,"Retrieved","Halictidae","Halictus.ligatus",2
63,2018,6.18,"R2","RIS","RIS-S","RIS-S-P1","PBG","2","x","Low","Blue",5,"Retrieved","Halictidae","Agapostemon.virescens",1
63,2018,6.18,"R2","RIS","RIS-S","RIS-S-P1","PBG","2","x","Low","Blue",5,"Retrieved","Halictidae","Augochlorella.aurata",1
63,2018,6.18,"R2","RIS","RIS-S","RIS-S-P2","PBG","2","x","High","White",5,"Retrieved","Apidae","Bombus.auricomus",1
63,2018,6.18,"R2","RIS","RIS-S","RIS-S-P2","PBG","2","x","High","White",5,"Retrieved","Halictidae","Agapostemon.virescens",1
63,2018,6.18,"R2","RIS","RIS-S","RIS-S-P2","PBG","2","x","High","White",5,"Retrieved","Halictidae","Halictus.ligatus",2
63,2018,6.18,"R2","RIS","RIS-S","RIS-S-P3","PBG","2","x","High","Yellow",5,"Retrieved","Halictidae","Agapostemon.virescens",3
63,2018,6.18,"R2","RIS","RIS-S","RIS-S-P3","PBG","2","x","High","Yellow",5,"Retrieved","Halictidae","Halictus.ligatus",3
63,2018,6.18,"R2","RIS","RIS-S","RIS-S-P3","PBG","2","x","High","Yellow",5,"Retrieved","Halictidae","Lasioglossum.sp",1
63,2018,6.18,"R2","RIS","RIS-S","RIS-S-P4","PBG","2","x","High","Yellow",5,"Retrieved","Apidae","Apis.mellifera",1
63,2018,6.18,"R2","RIS","RIS-S","RIS-S-P4","PBG","2","x","High","Yellow",5,"Retrieved","Halictidae","Agapostemon.virescens",3
63,2018,6.18,"R2","RIS","RIS-S","RIS-S-P4","PBG","2","x","High","Yellow",5,"Retrieved","Halictidae","Halictus.ligatus",3
63,2018,6.18,"R2","RIS","RIS-S","RIS-S-P4","PBG","2","x","High","Yellow",5,"Retrieved","Halictidae","Lasioglossum.sp",1
63,2018,6.18,"R2","RIS","RIS-S","RIS-S-P6","PBG","2","x","High","Blue",5,"Retrieved","Halictidae","Agapostemon.virescens",2
63,2018,6.18,"R2","RIS","RIS-S","RIS-S-P6","PBG","2","x","High","Blue",5,"Retrieved","Halictidae","Augochlorella.aurata",1
63,2018,6.18,"R2","RIS","RIS-S","RIS-S-P6","PBG","2","x","High","Blue",5,"Retrieved","Halictidae","Halictus.ligatus",1
63,2018,6.18,"R2","RIS","RIS-S","RIS-S-P6","PBG","2","x","High","Blue",5,"Retrieved","Halictidae","Lasioglossum.sp",3
64,2018,6.18,"R2","RIS","RIS-C","RIS-C-P1","PBG","0","x","High","Yellow",5,"Retrieved","Apidae","Ceratina.dupla",1
64,2018,6.18,"R2","RIS","RIS-C","RIS-C-P1","PBG","0","x","Low","Yellow",5,"Retrieved","Apidae","Ceratina.dupla",1
64,2018,6.18,"R2","RIS","RIS-C","RIS-C-P2","PBG","0","x","High","Blue",5,"Retrieved","Apidae","Ceratina.dupla",4
64,2018,6.18,"R2","RIS","RIS-C","RIS-C-P2","PBG","0","x","High","Blue",5,"Retrieved","Halictidae","Agapostemon.virescens",1
64,2018,6.18,"R2","RIS","RIS-C","RIS-C-P2","PBG","0","x","High","Blue",5,"Retrieved","Halictidae","Halictus.ligatus",1
64,2018,6.18,"R2","RIS","RIS-C","RIS-C-P2","PBG","0","x","High","Blue",5,"Retrieved","Halictidae","Lasioglossum.sp",4
64,2018,6.18,"R2","RIS","RIS-C","RIS-C-P2","PBG","0","x","Low","Blue",5,"Retrieved","Halictidae","Lasioglossum.sp",1
64,2018,6.18,"R2","RIS","RIS-C","RIS-C-P3","PBG","0","x","High","White",5,"Retrieved","Apidae","Ceratina.dupla",2
64,2018,6.18,"R2","RIS","RIS-C","RIS-C-P3","PBG","0","x","High","White",5,"Retrieved","Halictidae","Agapostemon.virescens",1
64,2018,6.18,"R2","RIS","RIS-C","RIS-C-P4","PBG","0","x","High","Yellow",5,"Retrieved","Apidae","Ceratina.dupla",1
64,2018,6.18,"R2","RIS","RIS-C","RIS-C-P4","PBG","0","x","High","Yellow",5,"Retrieved","Halictidae","Agapostemon.virescens",1
64,2018,6.18,"R2","RIS","RIS-C","RIS-C-P4","PBG","0","x","High","Yellow",5,"Retrieved","Halictidae","Halictus.ligatus",1
64,2018,6.18,"R2","RIS","RIS-C","RIS-C-P4","PBG","0","x","High","Yellow",5,"Retrieved","Halictidae","Lasioglossum.sp",18
64,2018,6.18,"R2","RIS","RIS-C","RIS-C-P4","PBG","0","x","Low","Yellow",5,"Retrieved","Halictidae","Augochlorella.aurata",1
64,2018,6.18,"R2","RIS","RIS-C","RIS-C-P4","PBG","0","x","Low","Yellow",5,"Retrieved","Halictidae","Lasioglossum.sp",1
64,2018,6.18,"R2","RIS","RIS-C","RIS-C-P5","PBG","0","x","High","Blue",5,"Retrieved","Apidae","Ceratina.dupla",2
64,2018,6.18,"R2","RIS","RIS-C","RIS-C-P5","PBG","0","x","High","Blue",5,"Retrieved","Halictidae","Agapostemon.texanus",1
64,2018,6.18,"R2","RIS","RIS-C","RIS-C-P5","PBG","0","x","High","Blue",5,"Retrieved","Halictidae","Agapostemon.virescens",4
64,2018,6.18,"R2","RIS","RIS-C","RIS-C-P5","PBG","0","x","High","Blue",5,"Retrieved","Halictidae","Augochlorella.aurata",1
64,2018,6.18,"R2","RIS","RIS-C","RIS-C-P5","PBG","0","x","High","Blue",5,"Retrieved","Halictidae","Halictus.ligatus",10
64,2018,6.18,"R2","RIS","RIS-C","RIS-C-P5","PBG","0","x","High","Blue",5,"Retrieved","Halictidae","Lasioglossum.sp",20
64,2018,6.18,"R2","RIS","RIS-C","RIS-C-P5","PBG","0","x","Low","Blue",5,"Retrieved","Apidae","Ceratina.dupla",1
64,2018,6.18,"R2","RIS","RIS-C","RIS-C-P5","PBG","0","x","Low","Blue",5,"Retrieved","Halictidae","Agapostemon.virescens",2
64,2018,6.18,"R2","RIS","RIS-C","RIS-C-P5","PBG","0","x","Low","Blue",5,"Retrieved","Halictidae","Lasioglossum.sp",2
64,2018,6.18,"R2","RIS","RIS-C","RIS-C-P6","PBG","0","x","Low","White",5,"Retrieved","Apidae","Ceratina.dupla",1
65,2018,6.18,"R2","RIS","RIS-N","RIS-N-P1","PBG","1","x","High","Yellow",5,"Retrieved","Halictidae","Agapostemon.virescens",23
65,2018,6.18,"R2","RIS","RIS-N","RIS-N-P1","PBG","1","x","High","Yellow",5,"Retrieved","Halictidae","Lasioglossum.sp",5
65,2018,6.18,"R2","RIS","RIS-N","RIS-N-P2","PBG","1","x","High","Blue",5,"Retrieved","Apidae","Ceratina.dupla",1
65,2018,6.18,"R2","RIS","RIS-N","RIS-N-P2","PBG","1","x","High","Blue",5,"Retrieved","Halictidae","Agapostemon.virescens",7
65,2018,6.18,"R2","RIS","RIS-N","RIS-N-P2","PBG","1","x","High","Blue",5,"Retrieved","Halictidae","Augochlorella.aurata",1
65,2018,6.18,"R2","RIS","RIS-N","RIS-N-P2","PBG","1","x","High","Blue",5,"Retrieved","Halictidae","Halictus.ligatus",6
65,2018,6.18,"R2","RIS","RIS-N","RIS-N-P2","PBG","1","x","High","Blue",5,"Retrieved","Halictidae","Lasioglossum.sp",11
65,2018,6.18,"R2","RIS","RIS-N","RIS-N-P2","PBG","1","x","High","Blue",5,"Retrieved","Megachilidae","Megachile.montivaga",1
65,2018,6.18,"R2","RIS","RIS-N","RIS-N-P2","PBG","1","x","Low","Blue",5,"Retrieved","Halictidae","Agapostemon.virescens",2
65,2018,6.18,"R2","RIS","RIS-N","RIS-N-P2","PBG","1","x","Low","Blue",5,"Retrieved","Halictidae","Lasioglossum.sp",1
65,2018,6.18,"R2","RIS","RIS-N","RIS-N-P3","PBG","1","x","High","White",5,"Retrieved","Halictidae","Lasioglossum.sp",1
65,2018,6.18,"R2","RIS","RIS-N","RIS-N-P3","PBG","1","x","Low","White",5,"Retrieved","Halictidae","Halictus.ligatus",1
65,2018,6.18,"R2","RIS","RIS-N","RIS-N-P4","PBG","1","x","High","White",5,"Retrieved","Apidae","Bombus.pensylvanicus",1
65,2018,6.18,"R2","RIS","RIS-N","RIS-N-P4","PBG","1","x","High","White",5,"Retrieved","Apidae","Ceratina.dupla",2
65,2018,6.18,"R2","RIS","RIS-N","RIS-N-P4","PBG","1","x","High","White",5,"Retrieved","Halictidae","Agapostemon.virescens",4
65,2018,6.18,"R2","RIS","RIS-N","RIS-N-P4","PBG","1","x","High","White",5,"Retrieved","Halictidae","Augochlorella.aurata",1
65,2018,6.18,"R2","RIS","RIS-N","RIS-N-P4","PBG","1","x","High","White",5,"Retrieved","Halictidae","Lasioglossum.sp",8
65,2018,6.18,"R2","RIS","RIS-N","RIS-N-P4","PBG","1","x","Low","Blue",5,"Retrieved","Apidae","Ceratina.dupla",1
65,2018,6.18,"R2","RIS","RIS-N","RIS-N-P4","PBG","1","x","Low","Blue",5,"Retrieved","Halictidae","Agapostemon.virescens",2
65,2018,6.18,"R2","RIS","RIS-N","RIS-N-P5","PBG","1","x","High","Yellow",5,"Retrieved","Halictidae","Agapostemon.virescens",1
65,2018,6.18,"R2","RIS","RIS-N","RIS-N-P5","PBG","1","x","High","Yellow",5,"Retrieved","Halictidae","Lasioglossum.sp",2
65,2018,6.18,"R2","RIS","RIS-N","RIS-N-P5","PBG","1","x","Low","Yellow",5,"Retrieved","Halictidae","Agapostemon.virescens",1
65,2018,6.18,"R2","RIS","RIS-N","RIS-N-P6","PBG","1","x","Low","White",5,"Retrieved","Halictidae","Lasioglossum.sp",1
66,2018,6.18,"R2","KLN","KLN-E","KLN-E-P1","PBG","2","x","High","Yellow",5,"Retrieved","Halictidae","Agapostemon.virescens",8
66,2018,6.18,"R2","KLN","KLN-E","KLN-E-P1","PBG","2","x","High","Yellow",5,"Retrieved","Halictidae","Lasioglossum.sp",1
66,2018,6.18,"R2","KLN","KLN-E","KLN-E-P1","PBG","2","x","Low","Yellow",5,"Retrieved","Halictidae","Agapostemon.virescens",5
66,2018,6.18,"R2","KLN","KLN-E","KLN-E-P2","PBG","2","x","High","Blue",5,"Retrieved","Halictidae","Agapostemon.texanus",1
66,2018,6.18,"R2","KLN","KLN-E","KLN-E-P2","PBG","2","x","High","Blue",5,"Retrieved","Halictidae","Agapostemon.virescens",18
66,2018,6.18,"R2","KLN","KLN-E","KLN-E-P2","PBG","2","x","High","Blue",5,"Retrieved","Halictidae","Halictus.ligatus",1
66,2018,6.18,"R2","KLN","KLN-E","KLN-E-P2","PBG","2","x","High","Blue",5,"Retrieved","Halictidae","Lasioglossum.sp",1
66,2018,6.18,"R2","KLN","KLN-E","KLN-E-P2","PBG","2","x","Low","Blue",5,"Retrieved","Halictidae","Agapostemon.virescens",1
66,2018,6.18,"R2","KLN","KLN-E","KLN-E-P3","PBG","2","x","High","Yellow",5,"Retrieved","Apidae","Eucera.hamata",2
66,2018,6.18,"R2","KLN","KLN-E","KLN-E-P3","PBG","2","x","High","Yellow",5,"Retrieved","Halictidae","Agapostemon.virescens",2
66,2018,6.18,"R2","KLN","KLN-E","KLN-E-P3","PBG","2","x","High","Yellow",5,"Retrieved","Halictidae","Halictus.ligatus",2
66,2018,6.18,"R2","KLN","KLN-E","KLN-E-P4","PBG","2","x","High","White",5,"Retrieved","Apidae","Bombus.pensylvanicus",1
66,2018,6.18,"R2","KLN","KLN-E","KLN-E-P4","PBG","2","x","High","White",5,"Retrieved","Halictidae","Agapostemon.virescens",3
66,2018,6.18,"R2","KLN","KLN-E","KLN-E-P4","PBG","2","x","High","White",5,"Retrieved","Halictidae","Halictus.ligatus",2
66,2018,6.18,"R2","KLN","KLN-E","KLN-E-P5","PBG","2","x","High","Blue",5,"Retrieved","Apidae","Bombus.auricomus",1
66,2018,6.18,"R2","KLN","KLN-E","KLN-E-P5","PBG","2","x","High","Blue",5,"Retrieved","Apidae","Bombus.pensylvanicus",1
66,2018,6.18,"R2","KLN","KLN-E","KLN-E-P5","PBG","2","x","High","Blue",5,"Retrieved","Halictidae","Agapostemon.virescens",3
66,2018,6.18,"R2","KLN","KLN-E","KLN-E-P5","PBG","2","x","High","Blue",5,"Retrieved","Halictidae","Lasioglossum.sp",2
66,2018,6.18,"R2","KLN","KLN-E","KLN-E-P5","PBG","2","x","Low","Blue",5,"Retrieved","Halictidae","Halictus.ligatus",1
66,2018,6.18,"R2","KLN","KLN-E","KLN-E-P6","PBG","2","x","High","White",5,"Retrieved","Halictidae","Agapostemon.virescens",4
66,2018,6.18,"R2","KLN","KLN-E","KLN-E-P6","PBG","2","x","High","White",5,"Retrieved","Halictidae","Halictus.ligatus",1
66,2018,6.18,"R2","KLN","KLN-E","KLN-E-P6","PBG","2","x","Low","White",5,"Retrieved","Halictidae","Agapostemon.virescens",1
67,2018,6.18,"R2","KLN","KLN-C","KLN-C-P1","PBG","1","x","High","Yellow",5,"Retrieved","Halictidae","Agapostemon.virescens",3
67,2018,6.18,"R2","KLN","KLN-C","KLN-C-P1","PBG","1","x","High","Yellow",5,"Retrieved","Halictidae","Halictus.ligatus",2
67,2018,6.18,"R2","KLN","KLN-C","KLN-C-P1","PBG","1","x","Low","Yellow",5,"Retrieved","Megachilidae","Hoplitis.producta",1
67,2018,6.18,"R2","KLN","KLN-C","KLN-C-P2","PBG","1","x","High","White",5,"Retrieved","Halictidae","Agapostemon.virescens",1
67,2018,6.18,"R2","KLN","KLN-C","KLN-C-P2","PBG","1","x","High","White",5,"Retrieved","Halictidae","Halictus.ligatus",1
67,2018,6.18,"R2","KLN","KLN-C","KLN-C-P3","PBG","1","x","High","Yellow",5,"Retrieved","Halictidae","Agapostemon.virescens",1
67,2018,6.18,"R2","KLN","KLN-C","KLN-C-P3","PBG","1","x","High","Yellow",5,"Retrieved","Halictidae","Halictus.ligatus",2
67,2018,6.18,"R2","KLN","KLN-C","KLN-C-P3","PBG","1","x","Low","Yellow",5,"Retrieved","Andrenidae","Calliopsis.andreniformis",1
67,2018,6.18,"R2","KLN","KLN-C","KLN-C-P4","PBG","1","x","High","Blue",5,"Retrieved","Halictidae","Agapostemon.virescens",7
67,2018,6.18,"R2","KLN","KLN-C","KLN-C-P4","PBG","1","x","High","Blue",5,"Retrieved","Halictidae","Halictus.ligatus",4
67,2018,6.18,"R2","KLN","KLN-C","KLN-C-P4","PBG","1","x","Low","Blue",5,"Retrieved","Andrenidae","Calliopsis.andreniformis",1
67,2018,6.18,"R2","KLN","KLN-C","KLN-C-P4","PBG","1","x","Low","Blue",5,"Retrieved","Halictidae","Agapostemon.virescens",4
67,2018,6.18,"R2","KLN","KLN-C","KLN-C-P4","PBG","1","x","Low","Blue",5,"Retrieved","Megachilidae","Coelioxys.rufitarsis",1
67,2018,6.18,"R2","KLN","KLN-C","KLN-C-P5","PBG","1","x","High","Blue",5,"Retrieved","Halictidae","Agapostemon.virescens",1
67,2018,6.18,"R2","KLN","KLN-C","KLN-C-P5","PBG","1","x","Low","Blue",5,"Retrieved","Halictidae","Augochlorella.aurata",1
67,2018,6.18,"R2","KLN","KLN-C","KLN-C-P6","PBG","1","x","High","White",5,"Retrieved","Halictidae","Lasioglossum.sp",1
68,2018,6.18,"R2","KLN","KLN-W","KLN-W-P1","PBG","0","x","Low","White",5,"Retrieved","Andrenidae","Calliopsis.andreniformis",4
68,2018,6.18,"R2","KLN","KLN-W","KLN-W-P2","PBG","0","x","High","Yellow",5,"Retrieved","Halictidae","Agapostemon.virescens",2
68,2018,6.18,"R2","KLN","KLN-W","KLN-W-P2","PBG","0","x","Low","Yellow",5,"Retrieved","Halictidae","Agapostemon.virescens",2
68,2018,6.18,"R2","KLN","KLN-W","KLN-W-P5","PBG","0","x","High","Yellow",5,"Retrieved","Halictidae","Agapostemon.virescens",2
68,2018,6.18,"R2","KLN","KLN-W","KLN-W-P5","PBG","0","x","High","Yellow",5,"Retrieved","Halictidae","Halictus.ligatus",4
68,2018,6.18,"R2","KLN","KLN-W","KLN-W-P6","PBG","0","x","High","Blue",5,"Retrieved","Halictidae","Agapostemon.virescens",2
69,2018,7.16,"R3","KLN","KLN-E","KLN-E-P3","PBG","2","x","High","Blue",3.25,"Retrieved","Halictidae","Halictus.ligatus",1
70,2018,7.16,"R3","KLN","KLN-C","KLN-C-P1","PBG","1","x","Low","White",3.25,"Retrieved","Andrenidae","Calliopsis.andreniformis",1
70,2018,7.16,"R3","KLN","KLN-C","KLN-C-P3","PBG","1","x","High","Blue",3.25,"Retrieved","Halictidae","Augochlorella.aurata",1
70,2018,7.16,"R3","KLN","KLN-C","KLN-C-P6","PBG","1","x","Low","Yellow",3.25,"Retrieved","Apidae","Ceratina.dupla",1
71,2018,7.16,"R3","KLN","KLN-W","KLN-W-P4","PBG","0","x","High","Blue",3.25,"Retrieved","Halictidae","Agapostemon.virescens",1
72,2018,7.16,"R3","PYN","PYN-W","PYN-W-P6","PBG","1","x","Low","White",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
73,2018,7.16,"R3","PYN","PYN-N","PYN-N-P4","PBG","2","x","High","White",3.25,"Retrieved","Halictidae","Augochlorella.aurata",1
73,2018,7.16,"R3","PYN","PYN-N","PYN-N-P4","PBG","2","x","High","White",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
73,2018,7.16,"R3","PYN","PYN-N","PYN-N-P5","PBG","2","x","Low","Blue",3.25,"Retrieved","Apidae","Melissodes.bimaculata",2
74,2018,7.16,"R3","PYN","PYN-S","PYN-S-P2","PBG","0","x","High","Blue",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
76,2018,7.16,"R3","RIS","RIS-S","RIS-S-P2","PBG","2","x","Low","Yellow",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
77,2018,7.16,"R3","RIS","RIS-C","RIS-C-P1","PBG","0","x","High","Blue",3.25,"Retrieved","Apidae","Melissodes.bimaculata",1
77,2018,7.16,"R3","RIS","RIS-C","RIS-C-P2","PBG","0","x","High","White",3.25,"Retrieved","Apidae","Ceratina.dupla",1
77,2018,7.16,"R3","RIS","RIS-C","RIS-C-P5","PBG","0","x","Low","Blue",3.25,"Retrieved","Andrenidae","Calliopsis.andreniformis",1
78,2018,7.18,"R3","STE","STE-N","STE-N-P5","GB","1","Spr","High","Blue",3.25,"Retrieved","Apidae","Ceratina.dupla",1
78,2018,7.18,"R3","STE","STE-N","STE-N-P5","GB","1","Spr","High","Blue",3.25,"Retrieved","Apidae","Melissodes.trinodis",1
79,2018,7.18,"R3","STE","STE-W","STE-W-P1","GB","1","Con","High","White",3.25,"Retrieved","Halictidae","Augochlorella.aurata",1
79,2018,7.18,"R3","STE","STE-W","STE-W-P5","GB","1","Con","High","Blue",3.25,"Retrieved","Halictidae","Agapostemon.texanus",1
80,2018,7.18,"R3","STE","STE-S","STE-S-P1","GB","1","SnS","High","White",3.25,"Retrieved","Apidae","Melissodes.bimaculata",1
80,2018,7.18,"R3","STE","STE-S","STE-S-P1","GB","1","SnS","Low","White",3.25,"Retrieved","Megachilidae","Megachile.brevis",1
80,2018,7.18,"R3","STE","STE-S","STE-S-P2","GB","1","SnS","High","Blue",3.25,"Retrieved","Apidae","Ceratina.dupla",1
80,2018,7.18,"R3","STE","STE-S","STE-S-P2","GB","1","SnS","High","Blue",3.25,"Retrieved","Apidae","Melissodes.bimaculata",1
80,2018,7.18,"R3","STE","STE-S","STE-S-P2","GB","1","SnS","High","Blue",3.25,"Retrieved","Apidae","Melissodes.comptoides",1
80,2018,7.18,"R3","STE","STE-S","STE-S-P5","GB","1","SnS","High","Yellow",3.25,"Retrieved","Apidae","Melissodes.bimaculata",1
80,2018,7.18,"R3","STE","STE-S","STE-S-P5","GB","1","SnS","High","Yellow",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
80,2018,7.18,"R3","STE","STE-S","STE-S-P6","GB","1","SnS","High","Blue",3.25,"Retrieved","Apidae","Melissodes.bimaculata",1
80,2018,7.18,"R3","STE","STE-S","STE-S-P6","GB","1","SnS","High","Blue",3.25,"Retrieved","Halictidae","Agapostemon.texanus",1
82,2018,7.18,"R3","GIL","GIL-C","GIL-C-P1","GB","0","SnS","High","Blue",3.25,"Retrieved","Apidae","Ceratina.dupla",2
82,2018,7.18,"R3","GIL","GIL-C","GIL-C-P1","GB","0","SnS","High","Blue",3.25,"Retrieved","Apidae","Melissodes.bimaculata",2
82,2018,7.18,"R3","GIL","GIL-C","GIL-C-P1","GB","0","SnS","High","Blue",3.25,"Retrieved","Halictidae","Lasioglossum.sp",4
82,2018,7.18,"R3","GIL","GIL-C","GIL-C-P3","GB","0","SnS","High","Yellow",3.25,"Retrieved","Apidae","Ceratina.dupla",1
82,2018,7.18,"R3","GIL","GIL-C","GIL-C-P4","GB","0","SnS","High","Blue",3.25,"Retrieved","Apidae","Melissodes.bimaculata",1
82,2018,7.18,"R3","GIL","GIL-C","GIL-C-P6","GB","0","SnS","High","White",3.25,"Retrieved","Apidae","Ceratina.dupla",1
82,2018,7.18,"R3","GIL","GIL-C","GIL-C-P6","GB","0","SnS","High","White",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
83,2018,7.18,"R3","GIL","GIL-N","GIL-N-P4","GB","0","Spr","High","Yellow",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
83,2018,7.18,"R3","GIL","GIL-N","GIL-N-P5","GB","0","Spr","Low","Blue",3.25,"Retrieved","Apidae","Ceratina.dupla",2
83,2018,7.18,"R3","GIL","GIL-N","GIL-N-P6","GB","0","Spr","High","Blue",3.25,"Retrieved","Halictidae","Lasioglossum.sp",1
83,2018,7.18,"R3","GIL","GIL-N","GIL-N-P6","GB","0","Spr","Low","Blue",3.25,"Retrieved","Apidae","Ceratina.dupla",1
84,2018,7.18,"R3","LTR","LTR-C","LTR-C-P3","GB","0","Spr","Low","Blue",3.25,"Retrieved","Halictidae","Halictus.ligatus",2
84,2018,7.18,"R3","LTR","LTR-C","LTR-C-P5","GB","0","Spr","Low","Blue",3.25,"Retrieved","Halictidae","Agapostemon.virescens",1
