"Sampling_Event_ID","Capture_Year","Capture_Date","Round","Site","Patch","Adaptive_Mgmt","Years_Since_Burn","Herbicide_Trt","Post_ID","Floral_Common","Sampled_Area","Inflor_Count"
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con","GIL-S-Post.1","horse nettle","Post.1",0
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con","GIL-S-Post.2","horse nettle","Post.2",0
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con","GIL-S-Post.3","horse nettle","Post.3",0
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con","GIL-S-Post.4","horse nettle","Post.4",0
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con","GIL-S-Post.5","horse nettle","Post.5",0
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con","GIL-S-Post.6","horse nettle","Post.6",0
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con",NA,"horse nettle","Transect",1
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con","GIL-S-Post.1","ironweed","Post.1",0
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con","GIL-S-Post.2","ironweed","Post.2",0
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con","GIL-S-Post.3","ironweed","Post.3",0
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con","GIL-S-Post.4","ironweed","Post.4",0
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con","GIL-S-Post.5","ironweed","Post.5",0
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con","GIL-S-Post.6","ironweed","Post.6",0
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con",NA,"ironweed","Transect",3
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con","GIL-S-Post.1","queen anne's lace","Post.1",0
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con","GIL-S-Post.2","queen anne's lace","Post.2",0
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con","GIL-S-Post.3","queen anne's lace","Post.3",0
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con","GIL-S-Post.4","queen anne's lace","Post.4",0
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con","GIL-S-Post.5","queen anne's lace","Post.5",0
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con","GIL-S-Post.6","queen anne's lace","Post.6",0
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con",NA,"queen anne's lace","Transect",120
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con","GIL-S-Post.1","white clover","Post.1",0
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con","GIL-S-Post.2","white clover","Post.2",0
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con","GIL-S-Post.3","white clover","Post.3",0
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con","GIL-S-Post.4","white clover","Post.4",0
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con","GIL-S-Post.5","white clover","Post.5",0
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con","GIL-S-Post.6","white clover","Post.6",0
34,2017,7.23,"R3","GIL","GIL-S","GB","0","Con",NA,"white clover","Transect",25
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.1","black-eyed susan","Post.1",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.2","black-eyed susan","Post.2",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.3","black-eyed susan","Post.3",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.4","black-eyed susan","Post.4",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.5","black-eyed susan","Post.5",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.6","black-eyed susan","Post.6",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr",NA,"black-eyed susan","Transect",1
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.1","daisy fleabane","Post.1",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.2","daisy fleabane","Post.2",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.3","daisy fleabane","Post.3",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.4","daisy fleabane","Post.4",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.5","daisy fleabane","Post.5",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.6","daisy fleabane","Post.6",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr",NA,"daisy fleabane","Transect",44
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.1","deptford pink","Post.1",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.2","deptford pink","Post.2",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.3","deptford pink","Post.3",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.4","deptford pink","Post.4",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.5","deptford pink","Post.5",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.6","deptford pink","Post.6",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr",NA,"deptford pink","Transect",1
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.1","hoary vervain","Post.1",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.2","hoary vervain","Post.2",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.3","hoary vervain","Post.3",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.4","hoary vervain","Post.4",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.5","hoary vervain","Post.5",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.6","hoary vervain","Post.6",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr",NA,"hoary vervain","Transect",13
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.1","ironweed","Post.1",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.2","ironweed","Post.2",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.3","ironweed","Post.3",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.4","ironweed","Post.4",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.5","ironweed","Post.5",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.6","ironweed","Post.6",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr",NA,"ironweed","Transect",10
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.1","partridge pea","Post.1",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.2","partridge pea","Post.2",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.3","partridge pea","Post.3",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.4","partridge pea","Post.4",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.5","partridge pea","Post.5",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.6","partridge pea","Post.6",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr",NA,"partridge pea","Transect",4
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.1","prairie petunia","Post.1",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.2","prairie petunia","Post.2",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.3","prairie petunia","Post.3",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.4","prairie petunia","Post.4",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.5","prairie petunia","Post.5",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.6","prairie petunia","Post.6",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr",NA,"prairie petunia","Transect",1
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.1","queen anne's lace","Post.1",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.2","queen anne's lace","Post.2",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.3","queen anne's lace","Post.3",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.4","queen anne's lace","Post.4",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.5","queen anne's lace","Post.5",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.6","queen anne's lace","Post.6",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr",NA,"queen anne's lace","Transect",113
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.1","red clover","Post.1",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.2","red clover","Post.2",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.3","red clover","Post.3",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.4","red clover","Post.4",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.5","red clover","Post.5",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr","LTR-C-Post.6","red clover","Post.6",0
35,2017,7.23,"R3","LTR","LTR-C","GB","0","Spr",NA,"red clover","Transect",47
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.1","daisy fleabane","Post.1",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.2","daisy fleabane","Post.2",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.3","daisy fleabane","Post.3",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.4","daisy fleabane","Post.4",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.5","daisy fleabane","Post.5",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.6","daisy fleabane","Post.6",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS",NA,"daisy fleabane","Transect",67
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.1","grey-headed coneflower","Post.1",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.2","grey-headed coneflower","Post.2",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.3","grey-headed coneflower","Post.3",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.4","grey-headed coneflower","Post.4",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.5","grey-headed coneflower","Post.5",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.6","grey-headed coneflower","Post.6",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS",NA,"grey-headed coneflower","Transect",3
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.1","hoary vervain","Post.1",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.2","hoary vervain","Post.2",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.3","hoary vervain","Post.3",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.4","hoary vervain","Post.4",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.5","hoary vervain","Post.5",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.6","hoary vervain","Post.6",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS",NA,"hoary vervain","Transect",22
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.1","ironweed","Post.1",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.2","ironweed","Post.2",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.3","ironweed","Post.3",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.4","ironweed","Post.4",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.5","ironweed","Post.5",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.6","ironweed","Post.6",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS",NA,"ironweed","Transect",39
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.1","partridge pea","Post.1",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.2","partridge pea","Post.2",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.3","partridge pea","Post.3",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.4","partridge pea","Post.4",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.5","partridge pea","Post.5",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.6","partridge pea","Post.6",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS",NA,"partridge pea","Transect",15
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.1","prairie petunia","Post.1",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.2","prairie petunia","Post.2",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.3","prairie petunia","Post.3",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.4","prairie petunia","Post.4",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.5","prairie petunia","Post.5",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.6","prairie petunia","Post.6",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS",NA,"prairie petunia","Transect",33
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.1","queen anne's lace","Post.1",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.2","queen anne's lace","Post.2",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.3","queen anne's lace","Post.3",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.4","queen anne's lace","Post.4",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.5","queen anne's lace","Post.5",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.6","queen anne's lace","Post.6",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS",NA,"queen anne's lace","Transect",222
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.1","red clover","Post.1",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.2","red clover","Post.2",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.3","red clover","Post.3",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.4","red clover","Post.4",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.5","red clover","Post.5",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.6","red clover","Post.6",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS",NA,"red clover","Transect",130
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.1","white clover","Post.1",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.2","white clover","Post.2",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.3","white clover","Post.3",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.4","white clover","Post.4",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.5","white clover","Post.5",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.6","white clover","Post.6",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS",NA,"white clover","Transect",7
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.1","wild parsnip","Post.1",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.2","wild parsnip","Post.2",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.3","wild parsnip","Post.3",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.4","wild parsnip","Post.4",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.5","wild parsnip","Post.5",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS","LTR-E-Post.6","wild parsnip","Post.6",0
36,2017,7.25,"R3","LTR","LTR-E","GB","0","SnS",NA,"wild parsnip","Transect",2
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.1","birdsfoot trefoil","Post.1",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.2","birdsfoot trefoil","Post.2",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.3","birdsfoot trefoil","Post.3",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.4","birdsfoot trefoil","Post.4",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.5","birdsfoot trefoil","Post.5",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.6","birdsfoot trefoil","Post.6",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr",NA,"birdsfoot trefoil","Transect",1203
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.1","chicory","Post.1",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.2","chicory","Post.2",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.3","chicory","Post.3",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.4","chicory","Post.4",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.5","chicory","Post.5",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.6","chicory","Post.6",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr",NA,"chicory","Transect",103
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.1","daisy fleabane","Post.1",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.2","daisy fleabane","Post.2",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.3","daisy fleabane","Post.3",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.4","daisy fleabane","Post.4",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.5","daisy fleabane","Post.5",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.6","daisy fleabane","Post.6",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr",NA,"daisy fleabane","Transect",5
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.1","deptford pink","Post.1",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.2","deptford pink","Post.2",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.3","deptford pink","Post.3",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.4","deptford pink","Post.4",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.5","deptford pink","Post.5",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.6","deptford pink","Post.6",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr",NA,"deptford pink","Transect",4
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.1","prairie petunia","Post.1",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.2","prairie petunia","Post.2",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.3","prairie petunia","Post.3",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.4","prairie petunia","Post.4",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.5","prairie petunia","Post.5",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.6","prairie petunia","Post.6",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr",NA,"prairie petunia","Transect",18
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.1","queen anne's lace","Post.1",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.2","queen anne's lace","Post.2",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.3","queen anne's lace","Post.3",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.4","queen anne's lace","Post.4",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.5","queen anne's lace","Post.5",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.6","queen anne's lace","Post.6",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr",NA,"queen anne's lace","Transect",302
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.1","red clover","Post.1",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.2","red clover","Post.2",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.3","red clover","Post.3",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.4","red clover","Post.4",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.5","red clover","Post.5",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.6","red clover","Post.6",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr",NA,"red clover","Transect",29
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.1","self-heal","Post.1",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.2","self-heal","Post.2",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.3","self-heal","Post.3",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.4","self-heal","Post.4",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.5","self-heal","Post.5",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.6","self-heal","Post.6",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr",NA,"self-heal","Transect",28
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.1","white clover","Post.1",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.2","white clover","Post.2",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.3","white clover","Post.3",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.4","white clover","Post.4",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.5","white clover","Post.5",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr","GIL-N-Post.6","white clover","Post.6",0
37,2017,7.25,"R3","GIL","GIL-N","GB","0","Spr",NA,"white clover","Transect",64
38,2017,7.25,"R3","STE","STE-W","GB","1","Con","STE-W-Post.1","birdsfoot trefoil","Post.1",0
38,2017,7.25,"R3","STE","STE-W","GB","1","Con","STE-W-Post.2","birdsfoot trefoil","Post.2",0
38,2017,7.25,"R3","STE","STE-W","GB","1","Con","STE-W-Post.3","birdsfoot trefoil","Post.3",0
38,2017,7.25,"R3","STE","STE-W","GB","1","Con","STE-W-Post.4","birdsfoot trefoil","Post.4",0
38,2017,7.25,"R3","STE","STE-W","GB","1","Con","STE-W-Post.5","birdsfoot trefoil","Post.5",0
38,2017,7.25,"R3","STE","STE-W","GB","1","Con","STE-W-Post.6","birdsfoot trefoil","Post.6",0
38,2017,7.25,"R3","STE","STE-W","GB","1","Con",NA,"birdsfoot trefoil","Transect",844
38,2017,7.25,"R3","STE","STE-W","GB","1","Con","STE-W-Post.1","daisy fleabane","Post.1",0
38,2017,7.25,"R3","STE","STE-W","GB","1","Con","STE-W-Post.2","daisy fleabane","Post.2",0
38,2017,7.25,"R3","STE","STE-W","GB","1","Con","STE-W-Post.3","daisy fleabane","Post.3",0
38,2017,7.25,"R3","STE","STE-W","GB","1","Con","STE-W-Post.4","daisy fleabane","Post.4",0
38,2017,7.25,"R3","STE","STE-W","GB","1","Con","STE-W-Post.5","daisy fleabane","Post.5",0
38,2017,7.25,"R3","STE","STE-W","GB","1","Con","STE-W-Post.6","daisy fleabane","Post.6",0
38,2017,7.25,"R3","STE","STE-W","GB","1","Con",NA,"daisy fleabane","Transect",14
38,2017,7.25,"R3","STE","STE-W","GB","1","Con","STE-W-Post.1","ironweed","Post.1",0
38,2017,7.25,"R3","STE","STE-W","GB","1","Con","STE-W-Post.2","ironweed","Post.2",0
38,2017,7.25,"R3","STE","STE-W","GB","1","Con","STE-W-Post.3","ironweed","Post.3",0
38,2017,7.25,"R3","STE","STE-W","GB","1","Con","STE-W-Post.4","ironweed","Post.4",0
38,2017,7.25,"R3","STE","STE-W","GB","1","Con","STE-W-Post.5","ironweed","Post.5",0
38,2017,7.25,"R3","STE","STE-W","GB","1","Con","STE-W-Post.6","ironweed","Post.6",0
38,2017,7.25,"R3","STE","STE-W","GB","1","Con",NA,"ironweed","Transect",4
38,2017,7.25,"R3","STE","STE-W","GB","1","Con","STE-W-Post.1","prairie petunia","Post.1",0
38,2017,7.25,"R3","STE","STE-W","GB","1","Con","STE-W-Post.2","prairie petunia","Post.2",0
38,2017,7.25,"R3","STE","STE-W","GB","1","Con","STE-W-Post.3","prairie petunia","Post.3",0
38,2017,7.25,"R3","STE","STE-W","GB","1","Con","STE-W-Post.4","prairie petunia","Post.4",0
38,2017,7.25,"R3","STE","STE-W","GB","1","Con","STE-W-Post.5","prairie petunia","Post.5",0
38,2017,7.25,"R3","STE","STE-W","GB","1","Con","STE-W-Post.6","prairie petunia","Post.6",0
38,2017,7.25,"R3","STE","STE-W","GB","1","Con",NA,"prairie petunia","Transect",8
38,2017,7.25,"R3","STE","STE-W","GB","1","Con","STE-W-Post.1","queen anne's lace","Post.1",0
